index,year,package,className,direction
381,2017,base.trunk.src.org.hsqldb.rowio,RowOutputBase,To
382,2013,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,From
383,2013,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,To
384,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.rowio,RowInputBinary,From
385,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.rowio,RowInputBinary,To
386,2019,hsqldb.src.org.hsqldb.lib,OrderedIntKeyHashMap,From
387,2019,hsqldb.src.org.hsqldb.lib,OrderedIntKeyHashMap,To
388,2011,base.trunk.src.org.hsqldb.cmdline,SqlTool,From
389,2011,base.trunk.src.org.hsqldb.cmdline,SqlTool,To
390,2012,base.trunk.src.org.hsqldb.persist,LobStoreMem,From
391,2012,base.trunk.src.org.hsqldb.persist,LobStoreMem,To
392,2012,base.trunk.src.org.hsqldb.jdbc,JDBCBlobClient,From
393,2012,base.trunk.src.org.hsqldb.jdbc,JDBCBlobClient,To
394,2019,hsqldb.integration.extAuthWithSpring.src.org.hsqldb.sample,JdbcAppClass,From
395,2019,hsqldb.integration.extAuthWithSpring.src.org.hsqldb.sample,JdbcAppClass,To
396,2007,base.trunk.src.org.hsqldb.util,ConnectionDialog,From
397,2007,base.trunk.src.org.hsqldb.util,ConnectionDialog,To
398,2017,base.trunk.src.org.hsqldb.lib,ArrayUtil,From
399,2017,base.trunk.src.org.hsqldb.lib,ArrayUtil,To
400,2010,base.trunk.src.org.hsqldb.test,TestQuotes,From
401,2010,base.trunk.src.org.hsqldb.test,TestQuotes,To
402,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,AllSimpleTests,From
403,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,AllSimpleTests,To
404,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowInputText,From
405,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowInputText,To
406,2017,base.trunk.src.org.hsqldb.types,BooleanType,From
407,2017,base.trunk.src.org.hsqldb.types,BooleanType,To
408,2014,base.trunk.src.org.hsqldb.jdbc,JDBCDataSource,From
409,2014,base.trunk.src.org.hsqldb.jdbc,JDBCDataSource,To
410,2017,base.trunk.src.org.hsqldb.lib,IntIndex,From
411,2017,base.trunk.src.org.hsqldb.lib,IntIndex,To
412,2014,base.trunk.src.org.hsqldb.lib,LineGroupReader,From
413,2014,base.trunk.src.org.hsqldb.lib,LineGroupReader,To
414,2011,base.trunk.src.org.hsqldb.util,DatabaseManager,From
415,2011,base.trunk.src.org.hsqldb.util,DatabaseManager,To
416,2010,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,From
417,2010,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,To
418,2011,base.trunk.src.org.hsqldb.types,UserTypeModifier,From
419,2011,base.trunk.src.org.hsqldb.types,UserTypeModifier,To
420,2014,base.trunk.src.org.hsqldb,SchemaManager,From
421,2014,base.trunk.src.org.hsqldb,SchemaManager,To
422,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,From
423,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,To
424,2013,base.trunk.src.org.hsqldb,ExpressionArithmetic,From
425,2013,base.trunk.src.org.hsqldb,ExpressionArithmetic,To
426,2014,base.trunk.src.org.hsqldb,TableWorks,From
427,2014,base.trunk.src.org.hsqldb,TableWorks,To
428,2010,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,From
429,2010,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,To
430,2013,base.trunk.src.org.hsqldb.lib,InputStreamWrapper,From
431,2013,base.trunk.src.org.hsqldb.lib,InputStreamWrapper,To
432,2014,base.trunk.src.org.hsqldb.map,BaseHashMap,From
433,2014,base.trunk.src.org.hsqldb.map,BaseHashMap,To
434,2011,base.trunk.src.org.hsqldb,ParserDDL,From
435,2011,base.trunk.src.org.hsqldb,ParserDDL,To
436,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,BlobDataID,From
437,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,BlobDataID,To
438,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,StatementProcedure,From
439,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,StatementProcedure,To
440,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.rowio,RowInputTextLog,From
441,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.rowio,RowInputTextLog,To
442,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,Charset,From
443,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,Charset,To
444,2017,base.trunk.src.org.hsqldb.persist,RAFileSimple,From
445,2017,base.trunk.src.org.hsqldb.persist,RAFileSimple,To
446,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,TransferSQLText,From
447,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,TransferSQLText,To
448,2019,hsqldb.src.org.hsqldb.navigator,RowSetNavigatorData,From
449,2019,hsqldb.src.org.hsqldb.navigator,RowSetNavigatorData,To
450,2013,base.trunk.src.org.hsqldb.index,IndexAVL,From
451,2013,base.trunk.src.org.hsqldb.index,IndexAVL,To
452,2019,hsqldb.src.org.hsqldb.lib,WrapperIterator,From
453,2019,hsqldb.src.org.hsqldb.lib,WrapperIterator,To
454,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,ClobInputStream,From
455,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,ClobInputStream,To
456,2011,base.trunk.src.org.hsqldb.auth,AuthUtils,From
457,2011,base.trunk.src.org.hsqldb.auth,AuthUtils,To
458,2013,base.trunk.src.org.hsqldb.jdbc,JDBCSQLXML,From
459,2013,base.trunk.src.org.hsqldb.jdbc,JDBCSQLXML,To
460,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserBase,From
461,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,ParserBase,To
462,2017,base.trunk.src.org.hsqldb,StatementQuery,From
463,2017,base.trunk.src.org.hsqldb,StatementQuery,To
464,2012,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,From
465,2012,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,To
466,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,JDBCBench,From
467,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,JDBCBench,To
468,2011,base.trunk.src.org.hsqldb,ExpressionOp,From
469,2011,base.trunk.src.org.hsqldb,ExpressionOp,To
470,2011,base.trunk.src.org.hsqldb,SchemaObjectSet,From
471,2011,base.trunk.src.org.hsqldb,SchemaObjectSet,To
472,2007,base.trunk.test.org.hsqldb.jdbc,jdbcPreparedStatementTest,From
473,2007,base.trunk.test.org.hsqldb.jdbc,jdbcPreparedStatementTest,To
474,2017,base.trunk.src.org.hsqldb,ReferenceObject,From
475,2017,base.trunk.src.org.hsqldb,ReferenceObject,To
476,2011,base.trunk.src.org.hsqldb.lib,LongValueHashMap,From
477,2011,base.trunk.src.org.hsqldb.lib,LongValueHashMap,To
478,2013,base.trunk.src.org.hsqldb.lib,OrderedLongHashSet,From
479,2013,base.trunk.src.org.hsqldb.lib,OrderedLongHashSet,To
480,2013,base.trunk.src.org.hsqldb.lib,CharArrayWriter,From
481,2013,base.trunk.src.org.hsqldb.lib,CharArrayWriter,To
482,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,CachedRow,From
483,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,CachedRow,To
484,2014,base.trunk.src.org.hsqldb.test,TestPreparedStatements,From
485,2014,base.trunk.src.org.hsqldb.test,TestPreparedStatements,To
486,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,FunctionSQL,From
487,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,FunctionSQL,To
488,2011,base.trunk.src.org.hsqldb,StatementSet,From
489,2011,base.trunk.src.org.hsqldb,StatementSet,To
490,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,From
491,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,To
492,2013,base.trunk.src.org.hsqldb,StatementResultUpdate,From
493,2013,base.trunk.src.org.hsqldb,StatementResultUpdate,To
494,2014,base.trunk.src.org.hsqldb,TransactionManagerMV2PL,From
495,2014,base.trunk.src.org.hsqldb,TransactionManagerMV2PL,To
496,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcConnectionPrepareStatementTest,From
497,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcConnectionPrepareStatementTest,To
498,2011,base.trunk.src.org.hsqldb.rowio,RowOutputTextLog,From
499,2011,base.trunk.src.org.hsqldb.rowio,RowOutputTextLog,To
500,2010,base.trunk.src.org.hsqldb.server,WebServer,From
501,2010,base.trunk.src.org.hsqldb.server,WebServer,To
502,2010,base.trunk.src.org.hsqldb.types,Type,From
503,2010,base.trunk.src.org.hsqldb.types,Type,To
504,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,StringComparator,From
505,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,StringComparator,To
506,2011,base.trunk.src.org.hsqldb,RowAVLDiskData,From
507,2011,base.trunk.src.org.hsqldb,RowAVLDiskData,To
508,2013,base.trunk.src.org.hsqldb.server,PgType,From
509,2013,base.trunk.src.org.hsqldb.server,PgType,To
510,2012,base.trunk.src.org.hsqldb,ExpressionLogical,From
511,2012,base.trunk.src.org.hsqldb,ExpressionLogical,To
512,2019,hsqldb.src.org.hsqldb.test,TestSql,From
513,2019,hsqldb.src.org.hsqldb.test,TestSql,To
514,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,JDBCBench,From
515,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,JDBCBench,To
516,2013,base.trunk.src.org.hsqldb.rights,GranteeManager,From
517,2013,base.trunk.src.org.hsqldb.rights,GranteeManager,To
518,2019,hsqldb.src.org.hsqldb,FunctionSQLInvoked,From
519,2019,hsqldb.src.org.hsqldb,FunctionSQLInvoked,To
520,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.util,Transfer,From
521,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.util,Transfer,To
522,2007,base.trunk.src.org.hsqldb.test,TestGroupByHaving,From
523,2007,base.trunk.src.org.hsqldb.test,TestGroupByHaving,To
524,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementQuery,From
525,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementQuery,To
526,2012,base.trunk.src.org.hsqldb,StatementDML,From
527,2012,base.trunk.src.org.hsqldb,StatementDML,To
528,2012,base.trunk.src.org.hsqldb.test,TestStoredProcedure,From
529,2012,base.trunk.src.org.hsqldb.test,TestStoredProcedure,To
530,2012,base.trunk.src.org.hsqldb,StatementSchemaDefinition,From
531,2012,base.trunk.src.org.hsqldb,StatementSchemaDefinition,To
532,2011,base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,From
533,2011,base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,To
534,2010,base.trunk.src.org.hsqldb.rowio,RowOutputTextLog,From
535,2010,base.trunk.src.org.hsqldb.rowio,RowOutputTextLog,To
536,2012,base.trunk.src.org.hsqldb,TransactionManagerMVCC,From
537,2012,base.trunk.src.org.hsqldb,TransactionManagerMVCC,To
538,2019,hsqldb.src.org.hsqldb,TableWorks,From
539,2019,hsqldb.src.org.hsqldb,TableWorks,To
540,2010,base.trunk.src.org.hsqldb,RowAVLDiskData,From
541,2010,base.trunk.src.org.hsqldb,RowAVLDiskData,To
542,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementCompound,From
543,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementCompound,To
544,2011,base.trunk.src.org.hsqldb.types,Type,From
545,2011,base.trunk.src.org.hsqldb.types,Type,To
546,2011,base.trunk.src.org.hsqldb.server,WebServer,From
547,2011,base.trunk.src.org.hsqldb.server,WebServer,To
548,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,From
549,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,To
550,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLMemory,From
551,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLMemory,To
552,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,TriggerDef,From
553,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,TriggerDef,To
554,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib.tar,DbBackup,From
555,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib.tar,DbBackup,To
556,2013,base.trunk.src.org.hsqldb.test,JDBCBench,From
557,2013,base.trunk.src.org.hsqldb.test,JDBCBench,To
558,2014,base.trunk.src.org.hsqldb,QuerySpecification,From
559,2014,base.trunk.src.org.hsqldb,QuerySpecification,To
560,2017,base.trunk.src.org.hsqldb.lib,ArraySort,From
561,2017,base.trunk.src.org.hsqldb.lib,ArraySort,To
562,2013,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,From
563,2013,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,To
564,2013,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorClient,From
565,2013,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorClient,To
566,2013,base.trunk.src.org.hsqldb,ParserRoutine,From
567,2013,base.trunk.src.org.hsqldb,ParserRoutine,To
568,2012,base.trunk.src.org.hsqldb.lib,DoubleIntIndex,From
569,2012,base.trunk.src.org.hsqldb.lib,DoubleIntIndex,To
570,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,BlobInputStream,From
571,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,BlobInputStream,To
572,2019,hsqldb.src.org.hsqldb.jdbc,JDBCBlobFile,From
573,2019,hsqldb.src.org.hsqldb.jdbc,JDBCBlobFile,To
574,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,OtherType,From
575,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,OtherType,To
576,2010,base.trunk.src.org.hsqldb,StatementSet,From
577,2010,base.trunk.src.org.hsqldb,StatementSet,To
578,2013,base.trunk.src.org.hsqldb.types,NullType,From
579,2013,base.trunk.src.org.hsqldb.types,NullType,To
580,2017,base.trunk.src.org.hsqldb.persist,DataFileCache,From
581,2017,base.trunk.src.org.hsqldb.persist,DataFileCache,To
582,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,TriggerDef,From
583,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,TriggerDef,To
584,2019,hsqldb.src.org.hsqldb.jdbc,JDBCClob,From
585,2019,hsqldb.src.org.hsqldb.jdbc,JDBCClob,To
586,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcDataSourceTest,From
587,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcDataSourceTest,To
588,2010,base.trunk.src.org.hsqldb.cmdline,SqlTool,From
589,2010,base.trunk.src.org.hsqldb.cmdline,SqlTool,To
590,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,TableWorks,From
591,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb,TableWorks,To
592,2007,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,From
593,2007,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,To
594,2017,base.trunk.src.org.hsqldb.types,ClobDataID,From
595,2017,base.trunk.src.org.hsqldb.types,ClobDataID,To
596,2012,base.trunk.src.org.hsqldb.result,ResultMetaData,From
597,2012,base.trunk.src.org.hsqldb.result,ResultMetaData,To
598,2011,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,From
599,2011,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,To
600,2019,hsqldb.src.org.hsqldb.scriptio,ScriptWriterEncode,From
601,2019,hsqldb.src.org.hsqldb.scriptio,ScriptWriterEncode,To
602,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,StatementCompound,From
603,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb,StatementCompound,To
604,2010,base.trunk.src.org.hsqldb.scriptio,ScriptWriterEncode,From
605,2010,base.trunk.src.org.hsqldb.scriptio,ScriptWriterEncode,To
606,2013,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,From
607,2013,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,To
608,2019,hsqldb.src.org.hsqldb.persist,LobStoreMem,From
609,2019,hsqldb.src.org.hsqldb.persist,LobStoreMem,To
610,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,QueryTool,From
611,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,QueryTool,To
612,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,From
613,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,To
614,2017,base.trunk.src.org.hsqldb.lib,BaseList,From
615,2017,base.trunk.src.org.hsqldb.lib,BaseList,To
616,2014,base.trunk.src.org.hsqldb,ParserDQL,From
617,2014,base.trunk.src.org.hsqldb,ParserDQL,To
618,2017,base.trunk.src.org.hsqldb.util,OracleTransferHelper,From
619,2017,base.trunk.src.org.hsqldb.util,OracleTransferHelper,To
620,2019,hsqldb.src.org.hsqldb,Table,From
621,2019,hsqldb.src.org.hsqldb,Table,To
622,2011,base.trunk.src.org.hsqldb.test,TestDatetimeSimple,From
623,2011,base.trunk.src.org.hsqldb.test,TestDatetimeSimple,To
624,2011,base.trunk.src.org.hsqldb.util,TransferDb,From
625,2011,base.trunk.src.org.hsqldb.util,TransferDb,To
626,2017,base.trunk.src.org.hsqldb.auth,LdapAuthBeanTester,From
627,2017,base.trunk.src.org.hsqldb.auth,LdapAuthBeanTester,To
628,2019,hsqldb.src.org.hsqldb,TransactionManagerMV2PL,From
629,2019,hsqldb.src.org.hsqldb,TransactionManagerMV2PL,To
630,2014,base.trunk.src.org.hsqldb.lib,HsqlArrayList,From
631,2014,base.trunk.src.org.hsqldb.lib,HsqlArrayList,To
632,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestHashStructures,From
633,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestHashStructures,To
634,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestHashStructures,From
635,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestHashStructures,To
636,2017,base.trunk.src.org.hsqldb.lib,OrderedIntKeyHashMap,From
637,2017,base.trunk.src.org.hsqldb.lib,OrderedIntKeyHashMap,To
638,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementCommand,From
639,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,StatementCommand,To
640,2007,base.trunk.src.org.hsqldb.lib,HashMap,From
641,2007,base.trunk.src.org.hsqldb.lib,HashMap,To
642,2012,base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,From
643,2012,base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,To
644,2010,base.trunk.src.org.hsqldb,ParserDDL,From
645,2010,base.trunk.src.org.hsqldb,ParserDDL,To
646,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.scriptio,ScriptWriterEncode,From
647,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.scriptio,ScriptWriterEncode,To
648,2011,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,From
649,2011,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,To
650,2014,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,From
651,2014,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,To
652,2011,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,From
653,2011,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,To
654,2010,base.trunk.src.org.hsqldb.types,UserTypeModifier,From
655,2010,base.trunk.src.org.hsqldb.types,UserTypeModifier,To
656,2010,base.trunk.src.org.hsqldb.util,DatabaseManager,From
657,2010,base.trunk.src.org.hsqldb.util,DatabaseManager,To
658,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.map,ReusableObjectCache,From
659,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.map,ReusableObjectCache,To
660,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,Collation,From
661,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,Collation,To
662,2007,base.trunk.src.org.hsqldb.lib,HsqlDeque,From
663,2007,base.trunk.src.org.hsqldb.lib,HsqlDeque,To
664,2007,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,From
665,2007,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,To
666,2012,base.trunk.src.org.hsqldb,StatementDMQL,From
667,2012,base.trunk.src.org.hsqldb,StatementDMQL,To
668,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCClobFile,From
669,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCClobFile,To
670,2012,base.trunk.src.org.hsqldb,ColumnSchema,From
671,2012,base.trunk.src.org.hsqldb,ColumnSchema,To
672,2017,base.trunk.src.org.hsqldb,ParserDML,From
673,2017,base.trunk.src.org.hsqldb,ParserDML,To
674,2014,base.trunk.src.org.hsqldb.test,TestOdbcService,From
675,2014,base.trunk.src.org.hsqldb.test,TestOdbcService,To
676,2007,base.trunk.src.org.hsqldb.persist,TextCache,From
677,2007,base.trunk.src.org.hsqldb.persist,TextCache,To
678,2011,base.trunk.src.org.hsqldb.test,TestQuotes,From
679,2011,base.trunk.src.org.hsqldb.test,TestQuotes,To
680,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,From
681,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,To
682,2007,base.trunk.src.org.hsqldb.store,ReusableObjectCache,From
683,2007,base.trunk.src.org.hsqldb.store,ReusableObjectCache,To
684,2007,base.trunk.src.org.hsqldb.lib,LongKeyLongValueHashMap,From
685,2007,base.trunk.src.org.hsqldb.lib,LongKeyLongValueHashMap,To
686,2012,base.trunk.src.org.hsqldb.types,CharacterType,From
687,2012,base.trunk.src.org.hsqldb.types,CharacterType,To
688,2019,hsqldb.src.org.hsqldb.util,DatabaseManager,From
689,2019,hsqldb.src.org.hsqldb.util,DatabaseManager,To
690,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybridExtended,From
691,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybridExtended,To
692,2010,base.trunk.src.org.hsqldb.lib,LongValueHashMap,From
693,2010,base.trunk.src.org.hsqldb.lib,LongValueHashMap,To
694,2012,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,From
695,2012,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,To
696,2014,base.trunk.src.org.hsqldb.test,TestTextTable,From
697,2014,base.trunk.src.org.hsqldb.test,TestTextTable,To
698,2007,base.trunk.src.org.hsqldb,NumberSequence,From
699,2007,base.trunk.src.org.hsqldb,NumberSequence,To
700,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,DataFileCacheSession,From
701,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,DataFileCacheSession,To
702,2013,base.trunk.src.org.hsqldb,TransactionManagerCommon,From
703,2013,base.trunk.src.org.hsqldb,TransactionManagerCommon,To
704,2010,base.trunk.src.org.hsqldb,ExpressionOp,From
705,2010,base.trunk.src.org.hsqldb,ExpressionOp,To
706,2010,base.trunk.src.org.hsqldb,SchemaObjectSet,From
707,2010,base.trunk.src.org.hsqldb,SchemaObjectSet,To
708,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,Grid,From
709,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,Grid,To
710,2019,hsqldb.src.org.hsqldb,ExpressionAccessor,From
711,2019,hsqldb.src.org.hsqldb,ExpressionAccessor,To
712,2013,base.trunk.src.org.hsqldb.types,OtherType,From
713,2013,base.trunk.src.org.hsqldb.types,OtherType,To
714,2007,base.trunk.src.org.hsqldb.lib,OrderedHashSet,From
715,2007,base.trunk.src.org.hsqldb.lib,OrderedHashSet,To
716,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLDisk,From
717,2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLDisk,To
718,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestTextTable,From
719,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestTextTable,To
720,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,DateTimeType,From
721,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,DateTimeType,To
722,2019,hsqldb.src.org.hsqldb,ExpressionOp,From
723,2019,hsqldb.src.org.hsqldb,ExpressionOp,To
724,2011,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,From
725,2011,base.trunk.src.org.hsqldb.persist,RowStoreAVLDiskData,To
