versionDate,packageName,className,classSize,duplicateCount,duplicateLines,largestDuplicate
2011,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybrid,275,12,80,9
2013,base.trunk.src.org.hsqldb.result,Result,1078,14,86,10
2011,base.trunk.src.org.hsqldb.util.preprocessor,Defines,125,3,19,7
2008,base.trunk.src.org.hsqldb.navigator,ClientRowSetNavigator,110,1,12,12
2007,base.trunk.test.org.hsqldb.jdbc,jdbcCallableStatementTest,945,23,145,10
2008,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,95,5,50,21
2013,base.trunk.src.org.hsqldb.test,TestKarl,179,3,27,10
2012,base.trunk.src.org.hsqldb,Table,1907,26,184,14
2011,base.trunk.src.org.hsqldb.scriptio,ScriptWriterEncode,91,6,53,15
2012,base.trunk.src.org.hsqldb.types,Collation,298,7,60,12
2013,base.trunk.src.org.hsqldb.persist,TextFileReader,198,4,22,6
2013,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,199,7,40,7
2009,base.trunk.src.org.hsqldb.jdbc,JDBCResultSet,1376,26,177,11
2013,base.trunk.src.org.hsqldb.map,ValuePoolHashMap,249,29,198,19
2009,base.trunk.src.org.hsqldb.test,TestLibSpeed,166,2,18,9
2017,base.trunk.src.org.hsqldb.jdbc,JDBCDriver,174,1,5,5
2017,base.trunk.src.org.hsqldb.test,TestSubselect,263,3,16,6
2010,base.trunk.src.org.hsqldb.types,OtherType,111,9,56,10
2013,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,421,12,79,8
2010,base.trunk.src.org.hsqldb,StatementDMQL,507,9,92,28
2011,base.trunk.src.org.hsqldb,SchemaManager,1947,68,514,26
2019,base.trunk.src.org.hsqldb,StatementHandler,136,1,7,7
2013,base.trunk.src.org.hsqldb.types,BooleanType,194,19,130,12
2009,base.trunk.src.org.hsqldb.persist,RowStoreMemory,75,1,5,5
2012,base.trunk.src.org.hsqldb.types,TimestampData,52,3,26,10
2019,base.trunk.src.org.hsqldb.lib,IntValueHashMap,159,22,172,16
2019,base.trunk.src.org.hsqldb.util,ConnectionDialogCommon,190,2,12,6
2009,base.trunk.src.org.hsqldb,ParserDQL,3198,77,557,16
2011,base.trunk.src.org.hsqldb.util,Grid,278,8,77,20
2007,base.trunk.src.org.hsqldb.navigator,LinkedListRowSetNavigator,81,1,7,7
2007,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,45,4,29,13
2019,base.trunk.src.org.hsqldb.util,TransferSQLText,636,23,181,22
2010,base.trunk.src.org.hsqldb.jdbc,ClobInputStream,85,8,87,20
2009,base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationFull,3625,167,1119,15
2015,base.trunk.src.org.hsqldb.cmdline,SqltoolRB,284,2,49,37
2019,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,197,10,55,9
2013,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,157,7,53,11
2011,base.trunk.src.org.hsqldb,TransactionManagerCommon,533,21,134,8
2019,base.trunk.src.org.hsqldb.test,TestCacheSize,675,51,425,18
2011,base.trunk.src.org.hsqldb,SessionData,471,10,66,12
2014,base.trunk.src.org.hsqldb.types,Types,352,4,41,14
2013,base.trunk.src.org.hsqldb.persist,LobStoreMem,82,3,15,5
2010,base.trunk.src.org.hsqldb.persist,RowStoreAVL,357,1,7,7
2014,base.trunk.src.org.hsqldb.test,TestSchemaParse,759,1,5,5
2014,base.trunk.src.org.hsqldb.lib.tar,TarGeneratorMain,22,1,16,16
2015,base.trunk.src.org.hsqldb.cmdline.sqltool,Calculator,292,4,48,18
2011,base.trunk.src.org.hsqldb.types,ClobInputStream,95,4,51,22
2012,base.trunk.src.org.hsqldb.test,TestCollation,139,1,5,5
2012,base.trunk.src.org.hsqldb.sample,TriggerSample,285,4,26,8
2019,base.trunk.src.org.hsqldb.jdbc,JDBCBlobClient,161,5,32,7
2012,base.trunk.src.org.hsqldb.types,IntervalSecondData,97,1,8,8
2008,base.trunk.src.org.hsqldb.store,BitMap,147,4,20,5
2010,base.trunk.src.org.hsqldb.test,TestSubselect,263,3,16,6
2017,base.trunk.src.org.hsqldb.types,OtherType,111,9,56,10
2019,base.trunk.src.org.hsqldb.rowio,RowInputText,365,24,186,13
2011,base.trunk.src.org.hsqldb.store,ReusableObjectCache,21,1,5,5
2011,base.trunk.src.org.hsqldb.lib,FileUtil,300,1,15,15
2019,base.trunk.src.org.hsqldb.types,CharacterType,799,34,257,18
2008,base.trunk.src.org.hsqldb.lib,WrapperIterator,92,1,9,9
2015,base.trunk.src.org.hsqldb.lib,HsqlTimer,333,1,6,6
2015,base.trunk.src.org.hsqldb,ExpressionArithmetic,491,24,216,19
2017,base.trunk.src.org.hsqldb,StatementDMQL,507,9,92,28
2008,base.trunk.src.org.hsqldb.rowio,RowOutputText,234,5,37,11
2007,base.trunk.src.org.hsqldb.util,ZaurusConnectionDialog,166,3,20,8
2019,base.trunk.src.org.hsqldb.persist,ScriptRunner,196,2,10,5
2007,base.trunk.src.org.hsqldb,BaseParser,221,4,20,5
2019,base.trunk.src.org.hsqldb.lib,BaseList,111,2,14,9
2013,base.trunk.src.org.hsqldb.util.preprocessor,Token,62,3,18,6
2008,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,123,20,221,22
2008,base.trunk.src.org.hsqldb.types,NumberType,1020,52,313,11
2012,base.trunk.src.org.hsqldb.types,ArrayType,348,21,172,17
2013,base.trunk.src.org.hsqldb.result,ResultLob,494,10,66,11
2013,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,25,1,5,5
2008,base.trunk.test.org.hsqldb.jdbc,jdbcConnectionPrepareCallTest,121,10,118,28
2012,base.trunk.src.org.hsqldb.persist,Logger,1466,2,10,5
2017,base.trunk.src.org.hsqldb.persist,DataFileCache,856,15,99,11
2011,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,161,20,214,19
2008,base.trunk.src.org.hsqldb,DatabaseManager,231,10,84,11
2019,base.trunk.src.org.hsqldb.lib,FileArchiver,142,4,26,8
2007,base.trunk.src.org.hsqldb.test,TestJDBCSavepoints,280,4,31,10
2011,base.trunk.src.org.hsqldb.test,TestBug785429,86,3,18,7
2017,base.trunk.src.org.hsqldb,ParserDQL,4441,109,711,16
2017,base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationFull,4774,281,2315,54
2008,base.trunk.src.org.hsqldb,GroupedResult,130,1,9,9
2010,base.trunk.src.org.hsqldb,Database,475,1,5,5
2008,base.trunk.src.org.hsqldb,Library,1069,5,48,24
2012,base.trunk.src.org.hsqldb.cmdline,SqltoolRB,284,2,49,37
2010,base.trunk.src.org.hsqldb.test,HsqldbTestCase,83,1,5,5
2014,base.trunk.src.org.hsqldb.types,Charset,111,10,65,13
2014,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,456,19,175,16
2007,base.trunk.src.org.hsqldb.persist,Log,529,6,35,6
2013,base.trunk.src.org.hsqldb.index,NodeAVLDiskLarge,267,9,70,18
2015,base.trunk.src.org.hsqldb,StatementProcedure,245,4,28,10
2015,base.trunk.src.org.hsqldb.index,NodeAVLDiskLarge,291,11,103,15
2019,base.trunk.src.org.hsqldb,RangeVariableJoined,239,1,15,15
2015,base.trunk.src.org.hsqldb,HsqlDateTime,598,4,20,5
2014,base.trunk.src.org.hsqldb.rowio,RowOutputBinary,302,5,42,10
2009,base.trunk.src.org.hsqldb.result,Result,1008,17,111,11
2013,base.trunk.src.org.hsqldb.server,PgType,328,6,42,10
2010,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,45,5,34,13
2014,base.trunk.src.org.hsqldb.server,HsqlSocketFactorySecure,171,2,16,8
2012,base.trunk.src.org.hsqldb.test,TestDateTime,181,6,64,16
2014,base.trunk.src.org.hsqldb.lib,KMPSearchAlgorithm,278,23,211,16
2011,base.trunk.src.org.hsqldb.jdbc,JDBCStatementBase,140,1,5,5
2015,base.trunk.src.org.hsqldb.lib,StringConverter,435,2,10,5
2013,base.trunk.src.org.hsqldb.test,JDBCBench,806,46,475,38
2011,base.trunk.src.org.hsqldb.rights,GranteeManager,447,6,32,6
2010,base.trunk.src.org.hsqldb,StatementSet,275,14,152,24
2015,base.trunk.src.org.hsqldb.types,OtherType,111,9,56,10
2015,base.trunk.src.org.hsqldb.scriptio,ScriptReaderText,228,2,19,12
2012,base.trunk.src.org.hsqldb.lib,StringComparator,16,2,13,8
2013,base.trunk.src.org.hsqldb,TransactionManager2PL,190,14,148,25
2012,base.trunk.src.org.hsqldb.persist,Crypto,148,2,20,10
2014,base.trunk.src.org.hsqldb.util,ConnectionDialog,223,5,35,11
2008,base.trunk.src.org.hsqldb.sample,TriggerSample,294,5,31,8
2012,base.trunk.src.org.hsqldb.rights,Grantee,712,20,154,15
2014,base.trunk.src.org.hsqldb.index,IndexAVL,1188,56,451,20
2012,base.trunk.src.org.hsqldb.test,TestCascade,98,2,10,5
2010,base.trunk.src.org.hsqldb,RangeVariableResolver,929,9,49,7
2014,base.trunk.src.org.hsqldb.lib,LongValueHashMap,123,15,99,14
2019,base.trunk.src.org.hsqldb.rowio,RowOutputBinary180,44,1,6,6
2011,base.trunk.src.org.hsqldb,RangeVariable,1245,15,103,15
2007,base.trunk.src.org.hsqldb.persist,ScaledRAFile,334,4,23,6
2014,base.trunk.src.org.hsqldb.test,TestHarness,179,6,32,6
2013,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,147,6,66,17
2009,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,180,5,40,8
2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLMemory,131,13,101,16
2009,base.trunk.src.org.hsqldb,TableWorks,751,8,61,11
2019,base.trunk.src.org.hsqldb,TransactionManagerCommon,544,20,129,8
2011,base.trunk.src.org.hsqldb.rowio,RowInputBinary180,44,1,6,6
2007,base.trunk.src.org.hsqldb.util,ZaurusTextField,39,2,12,7
2010,base.trunk.src.org.hsqldb,StatementResultUpdate,145,3,38,28
2019,base.trunk.src.org.hsqldb.lib,LongValueHashMap,123,15,99,14
2015,base.trunk.src.org.hsqldb.lib,ArrayUtil,984,30,182,13
2011,base.trunk.src.org.hsqldb,RangeVariableJoined,207,2,26,15
2015,base.trunk.src.org.hsqldb,StatementSet,272,16,154,24
2009,base.trunk.src.org.hsqldb.store,ReusableObjectCache,21,1,5,5
2015,base.trunk.src.org.hsqldb.persist,PersistentStoreCollectionSession,270,2,10,5
2010,base.trunk.src.org.hsqldb.types,BlobType,150,15,101,13
2013,base.trunk.src.org.hsqldb,RoutineSchema,222,3,16,6
2009,base.trunk.src.org.hsqldb.store,ValuePoolHashMap,241,33,224,19
2015,base.trunk.src.org.hsqldb.persist,DataFileCache,1134,34,257,15
2019,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,82,6,44,11
2007,base.trunk.src.org.hsqldb.lib,HashMap,122,15,151,22
2017,base.trunk.src.org.hsqldb,ParserDDL,3740,143,1624,124
2011,base.trunk.src.org.hsqldb,RowAVLDiskData,121,2,16,9
2014,base.trunk.src.org.hsqldb.persist,RAFileInJar,158,9,73,20
2009,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,990,8,56,11
2008,base.trunk.src.org.hsqldb,Select,910,4,28,9
2017,base.trunk.src.org.hsqldb.persist,RandomAccessInterface,20,1,12,12
2012,base.trunk.src.org.hsqldb.lib,HsqlByteArrayOutputStream,245,1,5,5
2019,base.trunk.src.org.hsqldb,HsqlDateTime,574,4,20,5
2008,base.trunk.src.org.hsqldb.util,Tree,253,10,101,20
2007,base.trunk.src.org.hsqldb.server,ServerConfiguration,136,2,22,11
2011,base.trunk.src.org.hsqldb,StatementSet,275,14,152,24
2007,base.trunk.src.org.hsqldb.util,ConnectionDialogSwing,252,3,23,11
2010,base.trunk.src.org.hsqldb.rights,GranteeManager,447,6,32,6
2015,base.trunk.src.org.hsqldb.test,TestTriggers,111,2,10,5
2012,base.trunk.src.org.hsqldb.util,DatabaseManager,958,31,291,42
2010,base.trunk.src.org.hsqldb.jdbc,JDBCStatementBase,140,1,5,5
2012,base.trunk.src.org.hsqldb.test,TestAllTypes,291,10,61,9
2009,base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,1894,35,299,38
2019,base.trunk.src.org.hsqldb.lib,SimpleLog,145,6,52,9
2013,base.trunk.src.org.hsqldb.persist,LobStoreInJar,94,8,73,20
2019,base.trunk.src.org.hsqldb.result,Result,1075,14,86,10
2011,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,45,5,34,13
2015,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,135,5,59,17
2017,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorDataTable,418,14,163,25
2008,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,33,1,6,6
2012,base.trunk.src.org.hsqldb.jdbc,JDBCClob,218,5,32,7
2012,base.trunk.src.org.hsqldb.lib,FileArchiver,137,4,26,8
2010,base.trunk.src.org.hsqldb,RowAVLDiskData,121,2,16,9
2009,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,390,10,98,26
2013,base.trunk.src.org.hsqldb.util,TransferDb,670,10,74,14
2019,base.trunk.src.org.hsqldb.lib,HsqlByteArrayOutputStream,241,2,11,6
2019,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,207,1,6,6
2013,base.trunk.src.org.hsqldb.test,TestBatchExecution,283,8,57,10
2017,base.trunk.src.org.hsqldb.lib,OrderedLongKeyHashMap,145,15,166,19
2009,base.trunk.src.org.hsqldb.rowio,RowOutputText,232,3,25,11
2013,base.trunk.src.org.hsqldb.types,BinaryData,190,3,27,14
2010,base.trunk.src.org.hsqldb.util,Grid,278,8,77,20
2012,base.trunk.src.org.hsqldb.result,ResultMetaData,351,3,21,8
2017,base.trunk.src.org.hsqldb.test,TestBase,91,1,5,5
2012,base.trunk.src.org.hsqldb.scriptio,ScriptReaderText,195,1,6,6
2014,base.trunk.src.org.hsqldb.test,TestStoredProcedure,361,11,84,14
2014,base.trunk.src.org.hsqldb,Scanner,1776,40,268,11
2007,base.trunk.src.org.hsqldb.lib,Sort,68,2,13,8
2015,base.trunk.src.org.hsqldb,StatementDMQL,505,9,91,28
2017,base.trunk.src.org.hsqldb.types,BlobType,150,16,106,13
2009,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,123,20,221,22
2012,base.trunk.src.org.hsqldb.lib,HashMap,122,16,157,22
2011,base.trunk.src.org.hsqldb,StatementResultUpdate,145,3,38,28
2010,base.trunk.src.org.hsqldb.rowio,RowInputBinary180,44,1,6,6
2017,base.trunk.src.org.hsqldb,SchemaManager,1947,68,514,26
2013,base.trunk.src.org.hsqldb.util,TransferTable,296,25,222,17
2008,base.trunk.src.org.hsqldb.jdbc.pool,ManagedPoolDataSource,517,4,26,8
2019,base.trunk.src.org.hsqldb.persist,RowStoreAVLDisk,292,12,81,10
2012,base.trunk.src.org.hsqldb.jdbc,JDBCSQLXML,1066,12,87,8
2013,base.trunk.src.org.hsqldb,ClientConnection,385,2,10,5
2007,base.trunk.src.org.hsqldb,CommandParser,622,4,25,8
2009,base.trunk.src.org.hsqldb,StatementCommand,804,9,56,9
2008,base.trunk.test.org.hsqldb.jdbc,jdbcDatabaseMetaDataSupportsConvertTest,126,2,11,6
2010,base.trunk.src.org.hsqldb.lib,FileUtil,300,1,15,15
2010,base.trunk.src.org.hsqldb.store,ReusableObjectCache,21,1,5,5
2013,base.trunk.src.org.hsqldb,StatementSession,537,14,104,22
2011,base.trunk.src.org.hsqldb.test,TestSubselect,263,3,16,6
2011,base.trunk.src.org.hsqldb.jdbc,JDBCDriver,174,1,5,5
2015,base.trunk.src.org.hsqldb,Routine,1022,7,43,8
2008,base.trunk.src.org.hsqldb.test,TestSql,487,9,69,11
2011,base.trunk.src.org.hsqldb.persist,RowStoreAVL,357,1,7,7
2019,base.trunk.src.org.hsqldb.types,Collation,404,11,80,12
2010,base.trunk.src.org.hsqldb,SessionData,471,10,66,12
2008,base.trunk.src.org.hsqldb.persist,LockFile,628,9,57,11
2014,base.trunk.src.org.hsqldb,FunctionSQLInvoked,217,4,30,10
2010,base.trunk.src.org.hsqldb,TransactionManagerCommon,533,21,134,8
2014,base.trunk.src.org.hsqldb.test,TestLikePredicateOptimizations,168,7,45,8
2009,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,239,7,50,9
2015,base.trunk.src.org.hsqldb.persist,LobStoreRAFile,120,2,10,5
2014,base.trunk.src.org.hsqldb.sample,FindFile,80,2,11,6
2013,base.trunk.src.org.hsqldb.util,OracleTransferHelper,105,3,40,21
2015,base.trunk.src.org.hsqldb.lib,StringUtil,197,9,73,11
2015,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,227,8,60,11
2015,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,260,2,21,15
2008,base.trunk.src.org.hsqldb.util,ConnectionDialog,225,7,48,11
2012,base.trunk.src.org.hsqldb.test,TestPreparedStatements,150,3,23,9
2017,base.trunk.src.org.hsqldb.test,TestTextTable,344,2,10,5
2011,base.trunk.src.org.hsqldb.test,HsqldbTestCase,83,1,5,5
2017,base.trunk.src.org.hsqldb.rowio,RowInputBinary,174,3,23,13
2017,base.trunk.src.org.hsqldb.util.preprocessor,Defines,125,3,19,7
2019,base.trunk.src.org.hsqldb,StatementDMQL,497,8,85,28
2017,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybrid,275,12,80,9
2011,base.trunk.src.org.hsqldb,Database,475,1,5,5
2014,base.trunk.src.org.hsqldb.lib,Storage,17,1,12,12
2008,base.trunk.src.org.hsqldb.types,BlobData,29,1,6,6
2010,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,161,20,214,19
2013,base.trunk.src.org.hsqldb.persist,PersistentStoreCollectionSession,238,4,20,5
2019,base.trunk.src.org.hsqldb.test,TestPreparedStatements,150,3,20,9
2010,base.trunk.src.org.hsqldb.test,TestBug785429,86,3,18,7
2013,base.trunk.src.org.hsqldb.util.preprocessor,Document,200,1,5,5
2017,base.trunk.src.org.hsqldb.index,NodeAVL,139,2,21,14
2009,base.trunk.src.org.hsqldb.persist,TextCache,526,4,24,7
2013,base.trunk.src.org.hsqldb.lib,HsqlTimer,334,1,6,6
2013,base.trunk.src.org.hsqldb.lib,HsqlArrayHeap,128,1,6,6
2017,base.trunk.src.org.hsqldb.types,BinaryType,533,43,395,28
2012,base.trunk.src.org.hsqldb.test,TestUpdatableResultSets,115,4,32,11
2012,base.trunk.src.org.hsqldb,DatabaseManager,270,8,62,9
2012,base.trunk.src.org.hsqldb.auth,HsqldbSlaveAuthBean,95,1,5,5
2017,base.trunk.src.org.hsqldb.scriptio,ScriptWriterEncode,91,6,53,15
2019,base.trunk.src.org.hsqldb.test,TestViewAsterisks,349,4,30,10
2009,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,261,1,7,7
2017,base.trunk.src.org.hsqldb.server,Server,1107,5,33,9
2011,base.trunk.src.org.hsqldb,RangeVariableResolver,929,9,49,7
2007,base.trunk.test.org.hsqldb.jdbc,jdbcSQLXMLTest,243,6,33,7
2017,base.trunk.src.org.hsqldb.lib,WrapperIterator,95,2,14,9
2009,base.trunk.src.org.hsqldb.test,TestBug1191815,63,2,12,7
2017,base.trunk.src.org.hsqldb,TableWorks,871,12,76,11
2008,base.trunk.src.org.hsqldb,Session,794,2,22,11
2012,base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,43,1,10,10
2013,base.trunk.src.org.hsqldb.test,TestMerge,279,22,145,11
2011,base.trunk.src.org.hsqldb.types,BitType,395,24,193,18
2014,base.trunk.src.org.hsqldb.types,Collation,298,7,60,12
2015,base.trunk.src.org.hsqldb,StatementInsert,121,2,14,7
2019,base.trunk.src.org.hsqldb,FunctionSQLInvoked,215,4,27,9
2009,base.trunk.src.org.hsqldb.persist,DataFileCache,608,9,53,7
2011,base.trunk.src.org.hsqldb.types,RowType,331,25,223,17
2011,base.trunk.src.org.hsqldb.test,TestJDBCSavepoints,280,4,31,10
2019,base.trunk.src.org.hsqldb.persist,RandomAccessInterface,19,1,11,11
2015,base.trunk.src.org.hsqldb.scriptio,ScriptWriterText,213,1,6,6
2007,base.trunk.src.org.hsqldb.test,TestBug785429,86,3,18,7
2014,base.trunk.src.org.hsqldb,Table,1907,26,184,14
2019,base.trunk.src.org.hsqldb.test,TestBatchExecution,283,8,57,10
2011,base.trunk.src.org.hsqldb.persist,Log,529,6,35,6
2011,base.trunk.src.org.hsqldb.auth,JaasAuthBean,144,2,11,6
2008,base.trunk.src.org.hsqldb.types,ClobInputStream,78,3,41,19
2019,base.trunk.src.org.hsqldb.util.preprocessor,Preprocessor,418,4,26,7
2011,base.trunk.src.org.hsqldb.auth,LdapAuthBean,360,2,11,6
2007,base.trunk.src.org.hsqldb.util,TransferDb,670,11,82,14
2009,base.trunk.src.org.hsqldb,ExpressionLike,248,4,29,8
2012,base.trunk.src.org.hsqldb.util.preprocessor,Preprocessor,418,4,26,7
2014,base.trunk.src.org.hsqldb.server,ServerProperties,196,1,5,5
2010,base.trunk.src.org.hsqldb.server,ServerConfiguration,136,2,22,11
2013,base.trunk.src.org.hsqldb.test,TestBench,755,45,535,38
2013,base.trunk.src.org.hsqldb.lib,HsqlTaskQueue,87,1,6,6
2014,base.trunk.src.org.hsqldb.test,TestDatetimeSimple,189,3,16,6
2009,base.trunk.src.org.hsqldb.util,ZaurusTextField,39,2,12,7
2019,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,45,5,34,13
2009,base.trunk.src.org.hsqldb.util,ZaurusConnectionDialog,166,3,20,8
2017,base.trunk.src.org.hsqldb.lib,InputStreamWrapper,53,2,23,12
2012,base.trunk.src.org.hsqldb.test,TestBug778213,105,7,40,9
2014,base.trunk.src.org.hsqldb,ExpressionArrayAggregate,265,12,113,23
2015,base.trunk.src.org.hsqldb.test,TestUpdatableResultSets,193,10,77,11
2008,base.trunk.test.org.hsqldb.jdbc,jdbcCallableStatementTest,979,25,159,10
2015,base.trunk.src.org.hsqldb.util,DatabaseManager,958,31,291,42
2014,base.trunk.src.org.hsqldb.lib,DoubleIntIndex,443,20,135,8
2015,base.trunk.src.org.hsqldb.persist,Crypto,148,2,20,10
2014,base.trunk.src.org.hsqldb.test,TestHashStructures,394,10,66,10
2007,base.trunk.src.org.hsqldb.rights,GranteeManager,447,6,32,6
2010,base.trunk.src.org.hsqldb.util,ConnectionDialogSwing,252,3,23,11
2008,base.trunk.src.org.hsqldb.test,AllSimpleTests,49,1,5,5
2014,base.trunk.src.org.hsqldb.persist,ScriptRunner,195,2,10,5
2017,base.trunk.src.org.hsqldb.persist,LockFile,638,10,65,11
2009,base.trunk.src.org.hsqldb.lib,ArrayUtil,588,18,108,13
2019,base.trunk.src.org.hsqldb,StatementCompound,608,18,150,21
2017,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,33,1,6,6
2015,base.trunk.src.org.hsqldb.server,HsqlSocketFactorySecure,173,2,16,8
2012,base.trunk.src.org.hsqldb.lib,MultiValueHashMap,111,14,132,16
2017,base.trunk.src.org.hsqldb.persist,TextFileReader8,335,17,169,28
2019,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,1061,11,70,11
2013,base.trunk.src.org.hsqldb.lib,LongKeyLongValueHashMap,118,20,221,22
2007,base.trunk.src.org.hsqldb,TableWorks,871,10,65,11
2012,base.trunk.src.org.hsqldb,ParserDML,897,32,266,25
2017,base.trunk.src.org.hsqldb.lib.tar,TarReader,466,5,51,29
2012,base.trunk.src.org.hsqldb.test,TestBug808460,35,2,11,6
2008,base.trunk.src.org.hsqldb.types,ClobType,126,20,151,23
2015,base.trunk.src.org.hsqldb.types,TimeData,51,3,22,10
2009,base.trunk.src.org.hsqldb.lib,IntValueHashMap,130,16,107,14
2011,base.trunk.src.org.hsqldb.lib,LineGroupReader,121,1,5,5
2008,base.trunk.src.org.hsqldb.jdbc,jdbcBlob,239,8,63,9
2013,base.trunk.src.org.hsqldb.types,DateTimeType,1255,36,267,17
2010,base.trunk.src.org.hsqldb.types,TimeData,51,4,31,10
2017,base.trunk.src.org.hsqldb.persist,LobStoreRAFile,100,5,31,11
2007,base.trunk.src.org.hsqldb.util,Grid,278,8,77,20
2010,base.trunk.src.org.hsqldb,ParserBase,559,21,131,12
2013,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,114,20,212,19
2007,base.trunk.src.org.hsqldb,Collation,211,2,14,8
2012,base.trunk.src.org.hsqldb.jdbc,JDBCResultSet,1612,37,263,14
2007,base.trunk.src.org.hsqldb.store,ReusableObjectCache,21,1,5,5
2008,base.trunk.src.org.hsqldb.jdbc,jdbcConnection,741,11,69,7
2007,base.trunk.src.org.hsqldb.lib,FileUtil,300,1,15,15
2015,base.trunk.src.org.hsqldb.test,TestDatabaseMetaData,191,10,51,6
2017,base.trunk.src.org.hsqldb.types,BlobDataID,161,10,75,14
2012,base.trunk.src.org.hsqldb.types,NullType,61,1,5,5
2010,base.trunk.src.org.hsqldb,Routine,1002,6,37,7
2012,base.trunk.src.org.hsqldb.lib,ArraySort,112,2,13,8
2015,base.trunk.src.org.hsqldb.jdbc,JDBCDataSource,77,6,47,11
2013,base.trunk.src.org.hsqldb.jdbc,JDBCArrayBasic,113,7,75,17
2008,base.trunk.src.org.hsqldb,Expression,3390,73,536,33
2012,base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,2117,35,336,42
2008,base.trunk.src.org.hsqldb.jdbc,jdbcSQLXML,1031,20,133,8
2014,base.trunk.src.org.hsqldb.types,TimestampData,52,3,26,10
2011,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,82,2,11,6
2010,base.trunk.src.org.hsqldb,Schema,235,4,24,7
2011,base.trunk.src.org.hsqldb.jdbc,JDBCClobFile,581,29,268,34
2013,base.trunk.src.org.hsqldb.jdbc,JDBCCommonDataSource,102,1,5,5
2011,base.trunk.src.org.hsqldb.server,OdbcUtil,204,6,51,11
2008,base.trunk.src.org.hsqldb.dbinfo,DITableInfo,307,5,59,20
2009,base.trunk.src.org.hsqldb.types,CharacterType,687,34,249,18
